lines,chunks,file_count,r_queue,r_exp,r_exp_product,s_exp,s_exp_product,review_time_minutes,is_bad
45,7,7,13,2013,284,481,81,16.56666666,1
12,3,3,2,13,8,193,180,833.4666668,1
94,9,6,1,18,16,1432,1388,291.75,0
3,1,1,3,3134,2948,9429,8723,497.3166668,1
218,14,7,4,49,44,936,238,1340.933333,1
2,1,1,13,3538,3364,705,635,31.45000041,0
328,44,11,1,394,104,416,187,599.1333331,0
2,1,1,13,3538,55,706,66,13.35000001,1
2,1,1,0,2,1,2636,2407,28778.86667,0
2,1,1,0,4,4,2636,2407,1322.516666,0
20,2,1,1,65,33,137,51,1162.383334,0
44,2,2,1,65,33,137,51,1162.383334,0
2,1,1,13,3538,3364,705,635,31.45000041,1
21,2,1,0,0,0,81,20,117.4166662,1
108,5,2,13,2015,286,854,288,9.116666839,0
34,2,1,8,694,69,669,269,48.79999951,1
1,1,1,5,7572,6963,668,268,248.0833329,1
27,3,1,5,405,226,259,225,63.03333342,0
5,2,1,2,389,345,417,42,67.76666723,1
28,6,4,0,2010,1528,114,107,3698.75,1
28,6,4,2,3119,2933,114,107,368.3500003,1
28,6,4,10,1228,1066,114,107,6008.166666,1
10,2,1,2,251,137,532,487,17.88333356,1
40,4,3,2,521,520,744,742,427.3833333,1
5,1,1,3,643,492,215,23,1.299999654,0
26,3,3,0,198,192,691,659,0,1
10,2,1,0,198,192,691,659,0,1
86,9,4,0,198,192,691,659,0,1
54,4,1,0,454,424,1126,1074,0,1
92,10,9,0,454,424,1126,1074,0,1
10,2,2,3,411,231,261,227,22.58333288,0
41,11,2,38,12131,25,6340,2,19.18333389,1
6,2,2,24,3137,1807,1026,709,661.9500004,0
411,24,2,2,204,204,791,788,3903.55,1
158,25,6,6,1816,1324,2586,1492,15.31666674,1
64,14,3,6,1814,271,2580,913,100.8333329,1
94,7,3,5,1517,1495,792,789,300.1666667,1
297,4,4,17,2013,1901,9425,8719,5110.733333,1
37,14,8,17,2013,1901,9425,8719,5110.733333,1
459,18,9,17,2013,1901,9425,8719,5110.733333,1
38,11,6,17,2013,1901,9425,8719,5110.733333,1
17,1,1,0,206,206,75,74,37.96666659,1
8,4,1,1,524,523,926,814,1.216666773,0
9,2,1,0,46,44,182,173,0,0
136,16,5,0,46,44,182,173,0,1
4,1,1,10,4055,1305,614,547,77.63333336,1
73,11,2,2,39,27,671,270,2.950000092,0
4,2,2,0,0,0,2127,1782,123.9666668,1
8,3,2,4,792,311,3120,2350,236.566667,0
11,1,1,3,968,292,3108,494,27957.5,0
8,4,1,1,524,523,926,814,1.216666773,0
157,26,11,12,6421,5743,463,346,9615.666667,1
114,38,11,12,6421,5743,463,346,9615.666667,1
250,15,6,12,6421,5743,463,346,9615.666667,1
14,4,2,12,6421,5743,463,346,9615.666667,1
145,16,4,12,6421,5743,463,346,9615.666667,1
103,11,3,12,6421,5743,463,346,9615.666667,1
71,14,3,12,6421,5743,463,346,9615.666667,1
69,4,3,12,6421,5743,463,346,9615.666667,1
4,2,2,12,6421,5743,463,346,9615.666667,1
200,15,8,12,6421,5743,463,346,9615.666667,1
4,1,1,18,12724,11824,3393,3024,218.1666669,1
178,47,3,0,15,5,217,25,0,0
56,3,2,0,415,286,1048,5,18.94999981,1
56,3,2,9,972,5,1048,5,8210.216667,1
123,38,17,2,1141,1108,78,66,1137.233333,1
154,1,1,6,412,1,1973,123,2823.666666,0
4,1,1,4,399,391,800,797,68.7000002,0
29,3,3,4,399,391,800,797,68.7000002,1
15,3,1,9,4044,1294,607,540,346.5333333,1
13,5,1,5,363,189,109,67,175.7000005,1
1,1,1,12,6421,5743,463,346,9615.666667,1
37,9,4,8,1164,861,2,2,668.3333333,1
16,4,2,1,144,141,1015,905,274.8166667,0
41,11,2,38,12131,25,6340,2,19.18333389,0
14,6,3,33,12127,10829,6335,5531,148.8000003,0
117,4,2,34,12129,10831,6338,5534,1095.75,0
24,5,2,5,40,33,204,187,2417.249999,1
437,21,9,0,60,15,313,80,0,1
2,1,1,13,3537,3363,310,222,93.63333307,0
2,1,1,1,19,19,497,463,18.18333328,1
5,1,1,2,643,492,253,224,252.8666671,0
2,1,1,3,635,489,1027,710,20.91666654,0
12,2,1,0,199,180,216,199,285.9333327,0
15,6,1,2,39,27,671,270,2.950000092,0
6,4,1,3,367,191,141,27,23.7000002,1
32,2,2,1,456,6,2012,1298,27.01666631,1
2,1,1,0,0,0,1096,143,343.8166666,1
7,1,1,2,431,405,707,636,88.48333351,0
56,13,3,6,993,513,1765,1296,11.46666616,1
5,1,1,0,915,44,1949,1745,4.783332869,1
289,17,10,0,58,44,305,219,0,1
105,11,2,1,131,21,143,113,82.83333331,1
2,1,1,0,0,0,468,19,15.49999975,0
68,1,1,0,0,0,468,19,15.49999975,0
88,8,2,0,1210,150,1998,131,0,1
169,28,4,0,2013,1530,307,220,1269.05,1
27,2,2,6,994,514,1766,1297,2.800000235,0
3,1,1,0,2013,128,1121,900,959.3666672,0
15,5,5,8,1520,0,1123,902,1.133333221,0
7,2,2,1,268,224,1122,901,764.0499998,1
16,1,1,4,382,191,1729,230,26052.43333,1
6,1,1,0,0,0,86,62,15.73333316,0
104,12,8,18,849,8,2307,16,101.5833335,1
52,8,1,1,41,28,673,271,13.96666668,1
2,1,1,1,432,289,2003,19,367.7833334,1
62,13,4,7,403,391,697,674,7175.316667,1
111,40,17,14,3122,2936,1948,1744,352.4166662,1
10,2,1,0,1,1,674,272,4.299999475,1
37,4,2,1,200,16,194,13,7.699999809,1
2,1,1,1,1186,547,1125,904,3.016667068,0
17,8,4,1,269,225,1124,903,30.58333308,1
33,3,1,2,363,126,1040,2,1334.6,1
6,1,1,1,105,1,6340,2,356.0666672,0
6,1,1,38,12131,25,6340,2,19.18333389,0
26,2,1,1,158,111,203,62,185.2166665,1
52,8,2,2,158,111,204,63,24.2499999,1
308,4,4,1,1470,191,853,819,492.9166666,1
4,2,1,0,1211,151,17,16,12.09999941,1
2,1,1,0,1207,995,893,879,516.3833334,0
1,1,1,1,268,224,1122,901,764.0499998,0
29,2,2,6,994,514,1766,1297,2.800000235,1
26,4,1,6,1818,1326,2594,1499,1.999999881,0
347,33,8,1,17,17,712,656,872.8333338,1
73,8,3,2,112,100,710,654,4420.416666,1
14,2,2,16,3840,2339,718,662,14.65000033,0
25,9,5,2,210,197,870,834,1176.116667,0
6,1,1,1,20,20,500,466,22.48333342,1
57,10,4,3,647,496,2000,1765,1.516666487,0
6,2,1,1,271,25,256,15,112.1833337,0
26,4,1,6,1818,1326,2594,1499,1.999999881,0
53,7,4,0,44,42,178,169,0,1
106,7,4,0,44,42,178,169,0,1
94,7,6,0,44,42,178,169,0,1
365,29,4,0,42,40,174,165,0,1
301,15,9,0,42,40,174,165,0,1
139,3,1,0,42,40,174,165,0,0
236,21,10,0,42,40,174,165,0,1
209,15,10,0,42,40,174,165,0,1
8,2,1,0,42,40,174,165,0,1
86,7,5,10,4054,1304,1610,735,1279.35,1
191,10,5,10,4054,1304,1610,735,1279.35,1
70,6,3,10,4054,1304,1610,735,1279.35,1
81,9,2,2,171,129,1600,725,1155.816666,1
72,17,5,2,171,129,1600,725,1155.816666,1
163,19,8,5,49,44,937,239,1131.666667,1
2,1,1,0,109,99,441,370,4.983333126,0
2,1,1,3,4951,3141,441,370,1.533333063,0
16,3,3,0,23,20,0,0,1164.899999,1
66,14,6,0,157,154,1607,732,1501,1
66,14,6,6,4053,1303,1607,732,1470.383333,1
47,10,6,4,368,128,475,77,180.2166662,1
11,4,3,1,2,2,405,360,340.8833331,1
11,4,3,2,4950,3140,405,360,3096.3,1
42,3,3,12,1232,46,1064,395,22.78333314,0
19,6,6,5,147,66,3201,1,3218.416667,0
7,1,1,1,36,12,1612,737,18.63333352,1
579,41,8,28,12118,10820,568,561,4663.6,1
337,29,18,2,327,326,578,571,620.9500001,1
442,65,12,6,1476,1067,581,574,622.5333336,1
2,1,1,28,12118,10820,568,561,4663.6,0
2,1,1,7,4061,1310,615,548,177.65,0
13,2,1,0,17,7,221,28,0,1
225,6,1,1,26,21,329,305,0,1
2,1,1,1,642,491,214,22,4.949999973,0
252,44,3,0,15,5,217,25,0,1
32,2,1,4,402,394,801,798,30.10000035,1
4,2,2,1,418,237,169,146,0.466666147,1
8,4,1,1,1,1,1612,1218,16706.85,1
33,1,1,0,201,195,3291,3064,102.2666665,1
33,1,1,18,12728,11827,3291,3064,26.2333332,1
5,1,1,1,416,235,263,229,75.83333373,0
110,22,8,1,327,326,577,570,2034.866667,1
110,22,8,37,12119,10821,577,570,551,1
4,1,1,29,12118,10820,569,562,4900.683333,0
35,5,2,66,12069,10771,2123,1778,8699.65,1
181,24,4,0,0,0,2128,1783,232.3499997,1
2,1,1,0,0,0,2128,1783,232.3499997,1
11,3,3,0,408,2,175,1,965.5166667,0
11,3,3,2,1334,7,175,1,33.51666659,0
8,1,1,8,1521,1498,351,334,1282,1
226,9,8,0,5,5,2053,163,4982.55,0
226,9,8,1,85,43,2053,163,5681.566667,0
226,9,8,5,4051,36,2053,163,4989.016667,0
2,1,1,1,249,91,2057,1506,106.7166665,0
165,7,4,1,24,21,0,0,43.43333311,1
13,2,2,0,1213,153,4434,9,397.5333329,1
10,4,3,39,12133,10834,1870,1773,314.933333,0
55,13,3,0,1214,154,18,17,14.61666718,1
55,7,2,6,1819,1327,2595,1500,702.0833333,1
33,12,4,2,345,276,4,2,16.53333351,1
51,11,10,20,12026,10729,1489,1408,64.93333317,1
12,5,1,6,187,185,1503,1422,341.2833336,1
14,4,2,6,187,185,1503,1422,341.2833336,1
149,38,5,6,187,185,1503,1422,341.2833336,1
16,7,2,6,187,185,1503,1422,341.2833336,0
12,6,1,6,187,185,1503,1422,341.2833336,1
25,9,2,6,187,185,1503,1422,341.2833336,1
103,33,14,0,102,100,1510,1429,521.2166666,1
104,46,12,0,102,100,1510,1429,521.2166666,1
29,9,5,0,102,100,1510,1429,521.2166666,1
23,9,5,0,102,100,1510,1429,521.2166666,1
26,8,6,0,102,100,1510,1429,521.2166666,1
15,6,6,0,102,100,1510,1429,521.2166666,1
26,6,3,13,187,185,1511,1430,238.8999997,1
4,1,1,8,197,195,1515,1434,28.11666705,1
17,4,4,15,187,185,1513,1432,27.13333368,1
37,9,4,15,187,185,1513,1432,27.13333368,1
50,13,2,3,199,197,1516,1435,571.0000002,1
36,13,1,3,199,197,1516,1435,571.0000002,1
2,1,1,2,332,331,1518,1437,17.33333319,0
35,15,8,1,423,397,1494,1413,5849.2,1
94,6,2,4,1487,1076,1517,1436,327.9166663,0
269,5,4,21,12729,25,1059,5,56.03333317,0
123,3,2,0,1215,155,1043,4,6.783333421,0
74,23,8,1,185,183,292,275,134.8833333,1
290,81,20,0,2004,49,147,13,117.2833335,1
46,13,3,0,2004,49,147,13,117.2833335,1
23,4,2,8,7574,41,157,17,69.88333315,1
25,1,1,8,7574,41,157,17,69.88333315,0
21,4,1,8,7574,41,157,17,69.88333315,0
31,1,1,0,61,45,321,229,0,1
80,12,5,3,647,496,2000,1765,1.516666487,1
23,2,1,10,45,36,219,200,59.20000009,1
8,1,1,1,122,58,596,350,20.83333299,0
65,6,4,6,995,515,1094,327,155.0499999,1
265,4,4,4,214,3,675,145,143.1333335,1
309,34,24,20,1216,1054,9385,8680,27318.21667,0
38,6,1,0,8,5,84,51,0,1
21,1,1,0,8,5,84,51,0,1
2,1,1,1,19,17,3406,3027,26.49999976,0
2,1,1,4,214,3,675,145,143.1333335,1
269,5,4,21,12729,25,1059,5,56.03333317,0
41,11,3,0,332,331,1433,1389,0,0
37,3,3,6,996,516,1107,340,22.23333277,1
53,12,8,2,64,45,1119,899,4193.583333,1
53,12,8,2,413,42,1119,899,4225.366666,1
24,7,3,3,64,16,1120,107,4190.416667,1
180,43,10,6,1520,1498,745,743,1745.983333,1
2,1,1,18,850,786,910,748,56.31666698,1
2,1,1,2,34,29,2590,1495,2395.033333,0
18,2,1,2,38,31,14,0,7.83333376,1
41,4,2,1,145,142,1020,910,501.9333333,1
102,9,1,4,372,193,282,237,35.10000005,1
20,5,1,1,32,30,148,62,20.94999969,0
104,7,6,1,32,30,148,62,20.94999969,1
86,12,6,1,423,352,496,235,125.5000006,1
86,12,6,2,414,43,496,235,73.45000058,1
8,1,1,2,419,348,494,233,110.466667,0
9,1,1,1,422,351,495,234,44.76666659,1
48,1,1,32,12147,26,1434,123,6.499999613,1
188,17,5,0,3,1,19,10,0,0
174,6,2,0,1218,157,1044,5,64.00000021,0
16,4,2,11,1235,8,1045,6,39.58333321,0
5,1,1,6,4065,1313,1736,237,0,0
5,2,1,0,0,0,856,428,329.0166664,1
8,4,1,32,12148,10848,3407,3028,3.499999791,0
58,9,4,1,2300,1890,4061,1226,8.549999893,1
58,9,4,2,1596,1225,4061,1226,9634.25,1
3,1,1,7,4063,1311,1613,738,335.3833327,0
53,8,4,0,62,46,323,231,0,1
2,1,1,12,4065,1313,1615,740,21.88333333,1
83,22,8,7,2192,1775,355,348,1002.216667,1
174,6,2,0,1218,157,1044,5,64.00000021,1
16,4,2,11,1235,8,1045,6,39.58333321,1
49,1,1,6,1820,1328,2598,1503,37.33333334,0
145,8,5,7,417,403,1038,824,9.866666794,0
8,2,2,7,417,403,1038,824,9.866666794,0
9,3,1,5,1525,1502,802,799,8.466667011,0
14,3,2,1,35,30,1116,347,13.45000014,0
25,9,9,4,151,67,3202,2,195.383333,1
34,12,8,3,197,194,1019,909,382.4499996,1
2,2,1,7,997,517,1118,349,0.783333108,0
95,6,3,31,12150,10850,118,111,25.16666628,1
198,12,5,31,12147,10848,8,8,113.9833333,1
137,21,6,17,853,789,1045,873,0,1
68,10,3,0,2496,2398,325,233,1.999999881,1
72,14,4,5,1526,1503,231,229,14.23333324,1
53,2,1,0,63,47,326,234,0,1
45,8,1,1,1187,548,297,72,1.333333477,1
48,1,1,6,1821,1329,2601,1506,20.94999969,0
14,1,1,4,373,130,255,36,59.66666624,1
55,2,2,19,1090,955,352,335,7.65000008,0
289,10,2,1,206,204,330,306,43.8500002,1
18,5,2,1,422,240,173,149,2.533333674,1
46,8,1,1,108,106,455,449,5.066666678,1
275,5,4,21,12729,25,1059,5,56.03333317,1
3,1,1,4,279,260,3646,3257,976.9,0
199,13,9,4,1520,1498,153,125,2606.683333,0
75,9,1,4,1520,1498,153,125,2606.683333,0
160,20,7,4,1520,1498,153,125,2606.683333,1
427,47,15,4,1520,1498,153,125,2606.683333,0
6,2,1,13,12736,11834,6350,5545,9.516666681,0
3,1,1,13,12736,11834,6350,5545,9.516666681,0
89,6,4,13,12736,11834,6350,5545,9.516666681,0
14,1,1,13,12736,11834,6350,5545,9.516666681,0
36,4,3,33,12129,10831,6337,5533,2859.116667,0
95,15,7,36,12129,10831,6339,5535,2730.533333,1
19,3,1,27,12151,10851,6352,5546,19.28333335,1
10,1,1,27,12151,10851,6352,5546,19.28333335,1
47,5,2,8,41,34,209,192,4680.716667,1
252,26,12,7,419,405,1043,827,61.94999993,1
1,1,1,4,112,0,588,5,6.983333677,0
50,5,4,5,148,5,746,73,0,0
32,5,2,1,433,32,747,74,20.76666668,1
517,31,11,1,229,167,594,13,202.0333332,1
6,1,1,1,434,33,748,75,346.7166663,1
11,3,3,0,408,2,175,1,965.5166667,0
11,3,3,2,1334,7,175,1,33.51666659,0
25,9,9,4,151,67,3202,2,195.383333,0
18,5,4,1,423,241,4,4,984.8833329,0
157,9,7,7,795,314,760,27,7.083333135,1
6,1,1,4,112,0,588,5,6.983333677,0
2,1,1,17,3848,2345,763,30,18.14999945,0
1,1,1,2,437,34,758,80,40.25000028,0
87,37,18,34,12119,10821,573,566,946.0500003,0
45,9,5,37,12129,10831,580,573,2667.983333,0
70,13,4,1,332,331,583,576,940.616667,0
348,86,19,2,1487,1076,584,577,811.0500003,0
223,5,5,1,789,335,1306,537,0,1
4,1,1,0,17,8,2308,17,5.833333209,1
10,1,1,0,159,156,454,42,2277.716667,1
10,1,1,1,387,196,454,42,867.8166662,1
2,1,1,2,14,9,195,181,1.483333334,1
21,2,1,0,63,47,326,234,0,1
15,3,2,0,1220,159,87,28,650.5999996,1
9,4,3,2,649,75,1434,123,0,1
13,3,2,3,373,194,283,238,88.70000035,1
25,4,4,14,3844,752,2058,166,41.29999995,1
11,2,1,1,250,92,2059,1507,287.6666667,1
4,2,2,1,129,129,2060,138,127.3000002,1
384,11,3,1,528,0,1433,122,528.5666663,1
110,7,2,14,12736,11834,1013,872,3.550000191,1
2,1,1,0,2015,1531,226,30,1.816666201,0
37,2,1,13,3547,58,714,69,27.0000004,0
6,2,2,4,1489,196,3122,2352,43.14999998,1
16,1,1,3,375,131,256,37,25.75000048,0
125,15,7,41,12136,10837,4432,4107,193.1333338,1
4,1,1,4,373,130,255,36,59.66666624,0
625,16,9,18,853,789,912,750,72.63333365,1
4,1,1,13,3549,59,677,147,6.716666445,0
59,7,2,3,376,195,479,22,23.91666636,1
625,16,9,18,853,789,912,750,72.63333365,1
104,17,3,0,97,1,0,0,69.58333343,1
49,21,17,0,97,1,0,0,69.58333343,1
168,2,1,0,0,0,1955,1751,15.78333288,1
220,10,4,4,3140,2954,1957,1753,24.88333315,1
13,2,1,0,0,0,1956,1752,21.51666664,0
137,5,2,4,3141,2955,1958,1754,97.66666666,1
49,1,1,6,998,408,135,79,477.4333334,1
10,5,2,1,43,30,678,273,4.366667122,1
4,1,1,7,418,404,698,675,26.26666702,0
6,2,1,3,202,200,297,280,51.09999977,1
12,2,1,2,204,202,298,281,10.18333308,1
6,1,1,4,199,197,294,277,211.2833333,0
6,3,1,5,199,197,295,278,38.16666685,1
5,1,1,6,71,66,1018,908,2031.466666,1
43,6,2,5,1514,1492,132,130,13082.13333,1
1,1,1,1,0,0,2260,1842,15.53333357,0
1,1,1,1,200,197,2260,1842,936.8833338,0
104,14,6,1,116,115,135,133,75.28333336,0
6,2,1,1,367,130,3,3,532.0166664,0
8,2,2,11,391,11,2604,1509,48.91666688,0
19,2,1,10,4070,1318,1617,742,445.483333,0
137,13,6,55,6364,5687,999,875,37270.91667,1
9,1,1,0,1220,997,3412,3033,349.8166662,0
21,1,1,1,108,104,6349,5544,548.8833334,1
104,14,6,1,116,115,135,133,75.28333336,1
4,1,1,30,12155,10855,3124,236,2.766666412,0
2,1,1,2,388,197,1127,906,9.083333686,0
33,11,10,8,817,0,499,267,13.0666662,1
29,2,1,0,419,357,944,462,20.01666673,0
197,13,9,4,1520,1498,153,125,2606.683333,1
75,9,1,4,1520,1498,153,125,2606.683333,1
160,20,7,4,1520,1498,153,125,2606.683333,1
427,47,15,4,1520,1498,153,125,2606.683333,1
2,1,1,1,1600,1229,700,677,70.93333349,0
2,1,1,3,3146,2960,184,175,1.566666886,1
47,5,2,0,38,14,210,69,0,1
25,3,1,2,160,113,208,67,58.33333276,1
63,8,4,6,999,518,1769,1300,14.30000022,0
15,2,2,10,4067,1315,626,551,7.299999967,0
180,27,9,6,1511,1489,332,327,40.4999996,0
146,7,6,6,1511,1489,332,327,40.4999996,0
25,4,4,1,555,550,1436,1392,60.61666712,0
2,1,1,27,3143,353,897,66,11.8500001,0
16,5,1,6,1140,1124,332,308,3.883333057,0
6,2,1,13,12736,11834,6350,5545,9.516666681,0
101,6,4,13,12736,11834,6350,5545,9.516666681,0
14,1,1,13,12736,11834,6350,5545,9.516666681,0
20,3,2,2,394,350,791,147,379.5833337,1
293,11,8,1,272,46,259,188,2674.4,1
6,1,1,2,920,0,1384,68,2.699999437,0
82,18,5,1,1496,1083,3649,3260,417.4166664,1
82,18,5,5,3143,2957,3649,3260,23.66666637,1
37,3,2,1,2302,1892,701,678,212.6333334,0
158,17,1,0,1410,9,165,79,30.04999995,1
94,7,3,0,1410,9,165,79,30.04999995,1
5,3,1,2,220,206,562,557,4.433333427,0
5,1,1,19,6428,5750,3416,3037,1472.983333,0
568,66,8,7,981,969,749,747,205.4833332,1
127,8,6,7,982,970,750,748,5.999999642,1
25,9,1,2,222,208,563,558,471.4333331,0
3,1,1,27,3143,353,897,66,11.8500001,1
32,6,2,2,126,126,419,415,94.76666696,1
145,16,4,3,126,126,420,416,109.2000005,1
7,1,1,3,214,201,874,838,2491.15,1
9,3,1,4,217,203,559,554,9.083333686,0
21,4,1,17,3848,2345,763,30,18.14999945,1
4,1,1,6,796,315,602,270,83.11666712,0
3,1,1,27,12154,10854,3415,3036,1267.033333,1
44,9,2,2,929,908,2,2,1337.416667,1
15,5,4,13,12740,26,182,11,6.199999899,1
8,1,1,2,201,198,1015,873,33.84999946,0
80,3,3,2,423,397,2,2,129.6333336,0
135,9,5,1,1152,1119,91,79,1286.883334,0
7,2,2,13,12738,11836,181,166,3.399999663,1
87,37,18,34,12119,10821,573,566,946.0500003,1
45,9,5,37,12129,10831,580,573,2667.983333,0
594,42,28,13,12739,11837,480,363,7.350000367,1
594,42,28,29,12154,10854,480,363,1213.150001,1
3,1,1,13,12739,11837,480,363,7.350000367,0
3,1,1,29,12154,10854,480,363,1213.150001,0
3,1,1,13,12739,11837,480,363,7.350000367,0
3,1,1,29,12154,10854,480,363,1213.150001,0
23,7,7,1,369,129,2526,1526,120.4166666,1
138,12,8,1,117,116,232,230,1035.566666,1
2,1,1,0,1412,1016,2527,1527,0,0
14,6,4,17,12728,11827,1433,1389,200.8666661,1
24,1,1,7,1476,1067,1593,1391,502.4166667,0
7,3,1,5,1476,1067,1592,1390,665.9166663,0
33,6,1,5,1476,1067,1592,1390,665.9166663,0
10,5,3,5,1476,1067,1592,1390,665.9166663,1
55,5,1,4,1488,1077,1597,1395,178.8999999,1
14,3,2,6,71,66,1018,908,2031.466666,1
235,34,27,3,850,779,1016,874,29.06666659,0
6,3,2,0,1501,1087,3421,3038,1482.683334,0
12,1,1,18,3849,2346,3478,1049,7.533333376,0
39,8,7,5,1822,1330,307,136,5.183333382,1
8,2,2,1,0,0,1132,109,11.56666696,0
103,8,2,7,451,379,4,4,6953.3,1
8,1,1,1,752,232,136,80,6.766666844,1
26,4,2,3,40,1,39,38,40.41666672,1
2,1,1,13,12742,11839,1063,1043,57.36666664,0
23,3,1,2,529,291,1435,1033,196.7833335,1
385,11,3,2,651,77,1436,124,0,1
2,1,1,2,529,291,1435,1033,196.7833335,0
4,1,1,1,556,551,1437,1393,96.1999999,1
224,15,6,5,794,313,3123,2353,3415.6,1
65,15,10,13,3551,61,716,71,547.9333332,1
49,3,3,30,12154,10854,1871,1774,211.2499995,1
4,1,1,1,22,12,122,90,248.2833331,1
4,1,1,2,201,198,1015,873,33.84999946,0
4,1,1,0,463,432,3475,1879,2709.683333,1
88,4,2,7,638,491,1129,108,3472.9,1
36,7,4,0,19,15,106,83,0,1
4,1,1,0,81,39,1029,40,18686.75,1
11,2,2,15,2024,1608,3472,1044,3633.033333,1
3,1,1,1,207,207,137,135,7.566666529,1
4,1,1,1,395,105,418,188,348.433333,0
25,11,11,0,197,136,2125,1780,0,1
30,7,1,1,442,36,764,81,32.45000035,1
7,4,3,1,441,4,603,271,6.333333179,1
30,3,3,5,273,197,605,273,14.39999968,1
2,1,1,6,153,5,606,1,4.716666564,0
24,3,1,1,443,37,766,83,19.46666703,0
6,1,1,1,443,37,766,83,19.46666703,0
6,2,1,8,1002,520,1129,360,13.48333329,0
2,1,1,0,11,7,1102,145,8.466666341,1
376,33,7,7,1003,521,1131,362,18.95000048,1
4,1,1,4,273,181,1032,897,635.6500002,0
61,8,3,1,268,261,107,105,28755.81667,1
17,2,2,9,4073,1321,616,549,131.1666667,1
4,1,1,0,2934,21,2517,1523,3196.65,1
35,5,1,1,44,31,679,274,481.9333331,0
16,4,3,1,1475,192,213,157,20.94999969,1
13,4,4,1,116,115,135,133,75.28333336,0
47,2,2,4,1502,1088,4,4,452.8166661,0
4,2,2,8,1529,1506,337,332,4012.183333,1
324,78,11,6,984,972,751,749,185.8833336,1
10,5,1,2,1152,1119,911,749,239.8833331,1
4,2,1,0,1225,999,437,423,231.0166662,0
4,1,1,0,11,7,570,38,0.950000212,1
2,1,1,3,56,5,946,464,193.9499994,0
2,1,1,0,1225,999,275,232,531.033333,0
24,1,1,30,1203,1167,6,2,7915.65,1
56,13,7,1,407,399,804,801,1659.716666,1
61,3,2,3,382,191,603,537,27286.23333,0
22,6,1,3,382,191,603,537,27286.23333,1
122,17,2,7,1004,522,1774,1305,29.96666707,1
18,3,1,5,1528,1505,803,800,4770.316667,1
4,2,1,0,1225,999,437,423,231.0166662,1
4,1,1,13,12743,11840,483,365,71.43333346,0
170,12,1,2,722,383,1096,267,0,1
421,7,1,2,722,383,1096,267,0,0
175,5,1,2,722,383,1096,267,0,0
113,2,1,2,722,383,1096,267,0,1
339,2,2,2,722,383,1096,267,0,0
4,1,1,3,57,6,947,465,76.29999988,0
72,26,8,1,409,401,807,804,11.9166664,1
12,4,3,9,1529,1506,805,802,1779.616667,1
45,4,3,1,1507,1092,715,683,11.48333341,1
13,2,2,10,1529,1506,806,803,1757.283334,1
66,9,2,8,73,68,56,54,29.56666656,1
5,2,2,6,1823,1331,2606,1511,0.99999994,0
236,5,4,3,205,192,608,36,1285.283334,1
59,2,2,3,205,192,608,36,1285.283334,1
96,5,1,3,205,192,608,36,1285.283334,1
183,28,9,6,1511,1489,332,327,40.4999996,1
146,7,6,6,1511,1489,332,327,40.4999996,1
7,2,1,1,2303,1893,1032,897,39.84999977,0
12,3,3,4,793,312,33,27,18.35000038,0
215,6,6,0,2015,1531,36,4,6276.233333,0
178,24,6,8,73,68,57,55,63.8833335,0
12,4,2,6,1000,409,375,35,1084.25,1
5,2,3,6,1000,409,375,35,1084.25,1
2,1,1,1,23,9,44,40,3.750000447,0
52,4,3,1,23,9,44,40,3.750000447,0
5,1,1,2,425,242,335,29,1275.1,1
1,1,1,6,152,44,27,12,12.89999977,0
2,1,1,35,1203,1167,897,883,1491.966666,0
34,2,2,35,1203,1167,897,883,1491.966666,0
84,7,1,3,381,136,680,147,0,1
1,1,1,6,152,44,27,12,12.89999977,0
4,2,1,6,1511,1489,332,327,40.4999996,0
10,4,3,1,1502,1088,589,582,1069.9,1
101,15,8,31,12160,10860,590,583,880.2000001,0
586,62,14,3,651,497,1651,1253,979.0166666,1
150,7,3,3,651,497,1651,1253,979.0166666,1
38,5,1,1,44,31,679,274,481.9333331,0
65,8,3,1,530,81,1437,153,327.9333336,0
2,1,1,7,75,70,172,151,0,0
27,1,1,3,303,196,1098,269,5.116667077,0
4,2,1,16,3848,2345,3477,1048,4315.216667,1
2,1,1,1,1507,1092,715,683,11.48333341,1
2,1,1,27,3142,1811,1028,711,523.0166662,0
26,4,2,0,1230,165,169,83,7.183333263,1
18,2,1,0,1412,10,151,65,77.35000022,0
33,8,7,1,422,360,2131,1786,20.25000013,1
40,2,1,3,1505,1090,3480,1879,0,1
74,9,4,2,86,86,754,752,40.18333331,1
232,34,17,33,12161,10861,592,585,116.7,1
4,2,2,18,2024,287,1654,181,464.9666666,0
66,4,4,0,1227,162,1593,8,12.68333293,0
226,9,8,0,5,5,2053,163,4982.55,1
226,9,8,1,85,43,2053,163,5681.566667,1
226,9,8,5,4051,36,2053,163,4989.016667,1
9,2,2,1,251,93,2061,1508,248.1666664,1
14,1,1,9,1105,970,2063,1509,378.8500004,1
71,17,7,2,251,93,2064,1510,19.33333375,1
2,1,1,33,12161,10861,592,585,116.7,0
102,46,26,4,1441,1041,371,340,843.7833332,1
40,14,9,4,1441,1041,371,340,843.7833332,0
30,9,9,4,1441,1041,371,340,843.7833332,1
2,1,1,4,1441,1041,371,340,843.7833332,0
5,1,1,6,388,376,354,341,213.0833336,0
12,3,3,4,793,312,33,27,18.35000038,0
88,11,3,1,530,81,1437,153,327.9333336,1
74,3,3,0,1228,163,1439,126,205.5166671,1
7,3,1,0,67,51,342,247,0,0
